word	F
,	136
et	43
in	39
aut	30
.	25
ad	22
uel	18
de	16
ut	12
manentes	11
nec	10
quod	9
ipsius	8
pro	8
ecclesie	7
neque	7
non	7
nostri	7
que	7
sancti	7
per	6
uillas	6
dei	5
domnus	5
ibidem	5
iudiciaria	5
quam	5
quas	5
regni	5
rex	5
tam	5
tempore	5
antea	4
eorum	4
esse	4
hoc	4
ingredere	4
ipsas	4
nobis	4
noster	4
nostra	4
nostre	4
nostris	4
nostro	4
nullus	4
presumatis	4
regis	4
seu	4
a	3
anno	3
antecessorum	3
auctoritas	3
audiendas	3
beneficia	3
causas	3
cum	3
domino	3
episcopo	3
est	3
freda	3
futuris	3
habere	3
ipsi	3
iudex	3
martiris	3
monasterio	3
nomine	3
nos	3
nullas	3
pipinus	3
potestas	3
publicus	3
qui	3
regum	3
requirendum	3
se	3
sed	3
si	3
sub	3
suum	3
temporibus	3
uidetur	3
uos	3
;	2
abbatias	2
ac	2
actum	2
annis	2
antecessores	2
augere	2
augmentum	2
beneficiis	2
casam	2
censum	2
ciuitate	2
confirmare	2
conlatas	2
cuiuslibet	2
decreuimus	2
deinceps	2
domini	2
domnolus	2
domus	2
ecclesiarum	2
eiusdem	2
eo	2
ergo	2
ex	2
excepto	2
exinde	2
faciendum	2
fide	2
fiscus	2
francorum	2
fuerint	2
fuerit	2
fuimus	2
fuit	2
gratia	2
habet	2
hominibus	2
hucbertus	2
iam	2
igitur	2
illas	2
integra	2
ipsam	2
ipse	2
ipso	2
ita	2
iunioris	2
iussores	2
kal	2
loci	2
locis	2
luminaribus	2
mansiones	2
manus	2
marcelli	2
matiscensi	2
moderno	2
nisi	2
nomen	2
nostrorum	2
omnibus	2
opus	2
paratas	2
pipini	2
plena	2
potestate	2
potuerit	2
preceptiones	2
presente	2
presentibus	2
proficiat	2
progenie	2
propter	2
reddibutiones	2
roborare	2
set	2
sicut	2
simul	2
singulis	2
sperare	2
stabilitate	2
subsequente	2
successores	2
suo	2
super	2
tantum	2
tollendum	2
u	2
ualeant	2
ubicumque	2
uerrasanno	2
uestra	2
uestri	2
uii	2
uiii	2
uillis	2
uincentii	2
uiolare	2
uisi	2
unde	2
urbis	2
[	1
]	1
a11	1
ab	1
abbatem	1
abbatia	1
abbatibus	1
abbatiis	1
abere	1
absque	1
accedere	1
accomodare	1
adfirmare	1
adiutore	1
adiuuante	1
adquisieritis	1
adserit	1
agentium	1
agris	1
aliis	1
aliqua	1
aliquid	1
altercationes	1
ampliare	1
ancellatores	1
animarum	1
anime	1
animo	1
anteactis	1
antecessoribus	1
anteriores	1
archiuum	1
atque	1
auctoribus	1
auctoritatem	1
auctoritates	1
audiendum	1
augmento	1
aure	1
autem	1
basilici	1
beneficiatas	1
beneficio	1
beneficium	1
beneuola	1
benigna	1
beroxo	1
bertelarius	1
bisiunctis	1
bone	1
boni	1
bonitate	1
bonorum	1
breue	1
breuis	1
