word	F
et	191
,	168
de	72
in	47
.	45
a	29
la	19
ad	18
nomine	17
pro	17
que	17
dicti	16
per	16
en	14
hoc	14
domini	12
monasterii	11
se	11
[	10
]	10
le	10
d	9
super	9
eorum	8
non	8
dicte	7
ex	7
lingonensis	7
litteris	7
me	7
nos	7
por	7
predictis	7
uillari	7
corporaliter	6
curie	6
dite	6
fratris	6
ie	6
ipsius	6
iuxta	6
l	6
mes	6
par	6
stephanus	6
sua	6
touz	6
anno	5
ce	5
conuentui	5
debet	5
des	5
dicta	5
dictam	5
dictis	5
dit	5
domicellus	5
domino	5
dominus	5
eiusdem	5
facere	5
iohannes	5
ipsarum	5
iuramenta	5
les	5
militis	5
mon	5
nostri	5
quondam	5
seu	5
suarum	5
uel	5
abbatissa	4
ac	4
aliquo	4
ay	4
cinquante	4
clerici	4
contra	4
conuentus	4
dame	4
dei	4
dictus	4
eisdem	4
eius	4
fait	4
frumenti	4
lingonis	4
ludouici	4
marguerite	4
mense	4
miles	4
omnia	4
omnium	4
ou	4
parte	4
perpetuum	4
predicti	4
propter	4
quam	4
quibus	4
quod	4
sancta	4
sigillo	4
sui	4
sunt	4
terre	4
toutes	4
uenditionem	4
uxorum	4
:	3
abbaie	3
actum	3
aliarum	3
arbois	3
bien	3
bona	3
bone	3
calido	3
ces	3
contenta	3
deuant	3
dicto	3
domicello	3
domni	3
dou	3
doux	3
est	3
euuangelia	3
expresse	3
facie	3
facimus	3
florins	3
furno	3
heredes	3
hers	3
iohanne	3
iohannem	3
iohannis	3
iurati	3
legitime	3
litterarum	3
litteras	3
loial	3
lours	3
ma	3
milite	3
milites	3
millesimo	3
monialibus	3
moy	3
necnon	3
noierace	3
notum	3
omnes	3
omnibus	3
part	3
potest	3
pour	3
premissorum	3
presentes	3
presentibus	3
prima	3
priorissa	3
promittentes	3
prout	3
qui	3
quorum	3
religiosis	3
sigillum	3
singula	3
sorore	3
stephano	3
sub	3
successerris	3
suis	3
sus	3
tam	3
tenor	3
testimonium	3
uaul	3
abbasse	2
adicti	2
adiudicata	2
amen	2
an	2
apoint	2
appartenences	2
apponi	2
apud	2
arbres	2
archidiaconi	2
autre	2
b	2
bonorum	2
burgundie	2
c	2
causa	2
ccco	2
chaingins	2
commoniales	2
compelli	2
consentire	2
continentem	2
court	2
cuilibet	2
cuius	2
cum	2
curiam	2
cystercii	2
decima	2
defuncti	2
delez	2
dictarum	2
dictorum	2
die	2
domicelli	2
doney	2
droit	2
ducis	2
earum	2
ego	2
emptoribus	2
episcopi	2
es	2
esse	2
etiam	2
euictionis	2
