word	F
,	271
.	184
et	113
in	82
s	58
a	54
de	47
sancti	45
ad	41
cum	34
que	32
terra	25
est	23
die	22
;	21
ego	20
uincentii	20
infra	19
uel	19
dei	17
ipsa	17
pago	15
casam	14
publica	14
dono	13
presbiter	13
qui	13
res	13
sunt	13
uia	13
uilla	13
ipsam	12
sero	12
si	12
uinea	12
agro	11
medio	11
hoc	10
integrum	10
mane	10
uobis	10
alio	9
circio	9
fronte	9
istas	9
capella	8
constructa	8
ipso	8
ista	8
quicquid	8
quis	8
quod	8
terminat	8
terminationes	8
atque	7
auri	7
ecclesie	7
mancipia	7
parte	7
rebus	7
rogatus	7
subscripsit	7
uendimus	7
curtilus	6
ipsas	6
latus	6
manso	6
matisconense	6
meis	6
omnibus	6
rege	6
regnante	6
site	6
suis	6
terminatur	6
totum	6
una	6
uno	6
ut	6
aspicit	5
aut	5
cedo	5
componat	5
contradixerit	5
cui	5
hactum	5
ibi	5
insimul	5
isto	5
marcelli	5
martini	5
muros	5
nos	5
per	5
perticas	5
post	5
quiquit	5
sacrosancte	5
sicut	5
similiter	5
tenente	5
trado	5
transfundo	5
uero	5
uocant	5
aldeiso	4
alias	4
anno	4
campis	4
curtilo	4
curtilum	4
domno	4
ecclesia	4
episcopus	4
habere	4
hanc	4
heredibus	4
inter	4
ipsius	4
martiris	4
non	4
omnia	4
onore	4
permaneat	4
petri	4
pratis	4
preest	4
presbitero	4
quem	4
seu	4
siluis	4
superius	4
tibi	4
uisus	4
uoluente	4
:	3
[	3
]	3
ac	3
alia	3
aliquid	3
arboribus	3
aspicere	3
cercio	3
circuitu	3
ciuitatis	3
contra	3
decessum	3
dedicata	3
domino	3
edificiis	3
eo	3
ex	3
exinde	3
facere	3
firma	3
firmare	3
fisco	3
fructum	3
fuit	3
habeam	3
habet	3
hac	3
heris	3
ibidem	3
indominicato	3
ipse	3
ipsi	3
marie	3
matisconum	3
me	3
mee	3
meum	3
nomine	3
nostro	3
omni	3
partes	3
planta	3
potestatem	3
presente	3
prope	3
repetit	3
rogitus	3
sanciaco	3
sancte	3
sed	3
sua	3
