word	F
,	66
et	42
de	24
in	24
.	19
quod	19
dicti	12
domo	11
dicta	9
que	7
pueri	6
religiosos	6
super	6
dictos	5
ego	5
me	5
cum	4
est	4
etc.	4
guillelmi	4
martini	4
per	4
religiosi	4
tres	4
a	3
ad	3
anno	3
capti	3
dicte	3
dictorum	3
domini	3
domus	3
eius	3
eo	3
fratris	3
inter	3
iohannis	3
item	3
l	3
le	3
manso	3
mansum	3
mei	3
mense	3
nullum	3
predicti	3
predictis	3
religiosorum	3
uelers	3
actum	2
apud	2
assensu	2
aty	2
chastiauuilain	2
choses	2
clerici	2
concordatum	2
curie	2
dicebam	2
dicente	2
domicelli	2
dou	2
duc	2
duo	2
en	2
ex	2
facere	2
facio	2
fuerant	2
fuerunt	2
habebam	2
hoc	2
i	2
ie	2
incarnationis	2
iohannes	2
ius	2
iustitia	2
iuxta	2
la	2
laude	2
mariti	2
millesimo	2
mon	2
monasterii	2
monsignour	2
nobis	2
notum	2
parte	2
partibus	2
pertinebat	2
ponantur	2
predicte	2
presentibus	2
primo	2
pro	2
procuratore	2
quam	2
qui	2
quia	2
quo	2
s	2
seu	2
sic	2
sine	2
tenementum	2
tota	2
uidelicet	2
uilla	2
:	1
ab	1
abbas	1
abbatis	1
ac	1
acquiratur	1
adducerentur	1
adenommee	1
agnatiis	1
agnis	1
aguillaume	1
albino	1
alio	1
aliquo	1
altera	1
alterius	1
amen	1
amil	1
annotatas	1
ante	1
antea	1
antequam	1
apponi	1
apres	1
asserebam	1
asserente	1
aublam	1
b	1
baptiste	1
barain	1
bartholomei	1
bau	1
beon	1
blado	1
bonis	1
bourgoingne	1
burgudie	1
capite	1
cause	1
celerario	1
cenz	1
certificauerunt	1
chier	1
cistercienses	1
concedo	1
contrarium	1
cruiz	1
cuius	1
curato	1
cystercii	1
d	1
dame	1
decem	1
decime	1
dei	1
deliberauit	1
derechef	1
des	1
designate	1
deuz	1
dicitur	1
dictis	1
dicto	1
dictum	1
dictus	1
die	1
discordia	1
diuina	1
domicella	1
dominus	1
domum	1
donnee	1
doudit	1
douquel	1
ducentesimo	1
ducere	1
ducis	1
eabbesse	1
ean	1
earc	1
eaue	1
ecclesia	1
eduensis	1
eeuse	1
einuention	1
eisdem	1
eiusdem	1
enfans	1
eorum	1
eosdem	1
etiam	1
existentes	1
expresse	1
extracti	1
extrahantur	1
extrahere	1
factum	1
fangeyo	1
feodalem	1
feodum	1
feste	1
fiee	1
figuratiue	1
filia	1
filii	1
fratre	1
fratrum	1
fundo	1
futuris	1
gaigeriam	1
gaigerie	1
garde	1
generetur	1
goules	1
grace	1
grangiam	1
guidonis	1
habebat	1
habere	1
haut	1
henrici	1
heredes	1
hereditate	1
hugonis	1
iacobi	1
ianuario	1
iehan	1
ieudi	1
im	1
inferius	1
iohannem	1
istis	1
iterum	1
itur	1
iunio	1
iure	1
iustitiam	1
iustitie	1
lamene	1
laudonam	1
laurentii	1
les	1
lesquiex	1
libris	1
lige	1
litteris	1
loci	1
magistri	1
mandato	1
mansi	1
manus	1
marguerona	1
marie	1
marreyo	1
mathei	1
mea	1
mediantibus	1
medietatem	1
meos	1
mes	1
michi	1
miles	1
militis	1
miseratione	1
monasterio	1
mouentes	1
natiuitatem	1
nomine	1
non	1
nonagesimo	1
nos	1
nostrum	1
notarii	1
nouum	1
nullam	1
numerata	1
nuyz	1
obtinui	1
omnia	1
oursans	1
parochiali	1
partium	1
patris	1
pecunia	1
penitus	1
perpetuo	1
perrenete	1
persona	1
pertinencie	1
petri	1
petuntur	1
philiponni	1
pignoris	1
placuerit	1
pono	1
positis	1
poterunt	1
pour	1
precise	1
predictarum	1
predictus	1
preiudicium	1
presentia	1
prince	1
prochien	1
propre	1
publicam	1
pueris	1
pueros	1
puissent	1
qua	1
quadam	1
quas	1
quelibet	1
quicquid	1
quidem	1
quinto	1
quodam	1
quondam	1
recognosco	1
redoutee	1
rei	1
rem	1
reponerentur	1
requirebam	1
res	1
restituantur	1
restitutis	1
ribondeti	1
richardo	1
robot	1
rocha	1
rouci	1
rubea	1
rurelato	1
sabbati	1
sagonam	1
sainte	1
sancto	1
sanctum	1
scel	1
scilicet	1
sexaginta	1
sigillum	1
signour	1
siti	1
sitta	1
souz	1
specialiter	1
subtus	1
successorum	1
sue	1
sunt	1
suorum	1
supplicaui	1
supradictum	1
symonis	1
talento	1
tam	1
tamdem	1
tanquam	1
tenebantur	1
tenere	1
tenir	1
tertiodecimo	1
testimonium	1
testium	1
tien	1
tient	1
titulo	1
tradidit	1
trecentesimo	1
trois	1
turonensibus	1
uaul	1
ubicumque	1
uel	1
uenerabilis	1
uerne	1
uerteretur	1
uiam	1
uille	1
uingt	1
uiris	1
una	1
uniuersis	1
uocatorum	1
uoluerint	1
uoluntati	1
ut	1
uxor	1
ysabella	1
