word	F
,	411
et	266
de	193
les	102
la	81
ea	67
des	63
le	62
.	58
en	56
par	52
que	40
notre	36
d	34
l	34
du	32
pour	32
uille	32
au	30
qui	30
nos	29
ont	28
leur	27
qu	27
dite	26
trees	25
droits	24
mil	23
autres	21
nostre	21
uingt	21
ce	19
sur	19
nous	18
tous	18
;	17
bourgogne	16
preedeecesseurs	16
eils	15
quatre	15
six	15
dits	14
ils	14
priuileeges	14
cens	13
soit	13
ces	12
dans	12
diion	12
fait	12
sept	12
leurs	11
octrois	11
sans	11
uicomte	11
a	10
amee	10
ditz	10
duc	10
ducs	10
franchises	10
habitans	10
lettres	10
preesentes	10
roy	10
sa	10
cher	9
conseil	9
louis	9
maiestee	9
mayeur	9
nouueaux	9
roys	9
dit	8
eil	8
encore	8
exemptions	8
faire	8
greace	8
mois	8
ou	8
pouuoir	8
aux	7
bien	7
chacun	7
commissaires	7
couronne	7
depuis	7
eetee	7
est	7
france	7
iour	7
manieere	7
paisiblement	7
premier	7
ses	7
somme	7
suiuant	7
toutes	7
un	7
accordees	6
arrest	6
auons	6
banlieue	6
cent	6
cinq	6
comme	6
continuation	6
dix	6
dont	6
duchee	6
eecheuins	6
escheuins	6
estre	6
exposants	6
iustice	6
liures	6
officiers	6
oncle	6
preesent	6
sera	6
sieurs	6
tant	6
tel	6
touiours	6
auec	5
autre	5
donnee	5
droit	5
eetat	5
eetre	5
estee	5
exposans	5
fideelitee	5
fiefs	5
iouir	5
iouissent	5
libertees	5
payement	5
payer	5
personnes	5
rois	5
se	5
sindic	5
temps	5
usent	5
y	5
accordee	4
accordez	4
actuellement	4
an	4
arreerages	4
aucuns	4
aueenement	4
ayant	4
ban	4
chambre	4
comptes	4
contenu	4
coutumes	4
cy	4
deniers	4
een	4
eorleeans	4
francs	4
huit	4
humblement	4
immunitees	4
immunitez	4
inquieetees	4
iouy	4
iuges	4
iuillet	4
lesquels	4
libertee	4
lieu	4
main	4
may	4
mesme	4
ny	4
outre	4
patentes	4
perpeetuellement	4
plusieurs	4
pourueu	4
premiers	4
prince	4
prouince	4
quatorze	4
reegent	4
remboursement	4
seize	4
successeurs	4
tenir	4
tirer	4
tout	4
user	4
accorder	3
acquets	3
afin	3
ainsi	3
ainsy	3
amees	3
amez	3
anciens	3
appellations	3
bois	3
car	3
causes	3
chers	3
chose	3
ciuille	3
concessions	3
confirmation	3
confirmee	3
confirmons	3
