word	F
,	5191
et	3968
de	2422
ea	1043
.	989
la	905
en	875
que	871
les	747
par	689
le	531
nostre	506
l	457
pour	444
d	390
nous	369
ce	363
qu	348
des	343
uille	324
ou	302
qui	287
leur	284
du	268
au	253
noz	247
dicte	216
habitans	214
tous	208
leurs	201
ne	184
diion	175
sur	175
ont	172
ces	168
auons	157
roy	150
dite	149
preesentes	149
est	145
faire	140
comme	138
dict	138
greace	137
eil	133
faict	133
nos	130
si	130
estee	128
autres	127
;	123
se	120
in	119
eilz	114
sans	114
tant	112
estre	109
dictz	107
donnee	100
dits	99
a	98
bien	97
toutes	97
escheuins	95
ac	93
aultres	89
iustice	89
fait	87
soit	87
cy	85
n	85
notre	85
tout	85
cinq	84
dit	83
mil	83
s	82
ilz	81
maire	81
eulx	79
sont	79
seront	78
trees	78
lettres	77
chastillon	76
choses	76
parlement	76
preedeecesseurs	76
procureur	76
il	74
preesens	73
dieu	72
son	72
ad	69
iour	69
chacun	67
france	67
cens	66
quatre	66
amez	65
bourg	65
gens	65
officiers	65
supplians	65
dudit	64
luy	64
maiestee	64
plus	64
seigneur	64
ean	63
per	63
rue	63
sera	63
uel	63
y	63
dictes	61
tousiours	61
dudict	60
non	60
successeurs	60
aux	59
preesent	58
uous	58
auec	56
causes	56
eils	56
estoit	54
ils	54
lieu	54
pro	54
ung	54
mis	53
sa	52
troubles	51
uostre	51
ceulx	50
chaumont	50
franchises	49
pays	49
court	48
eicelle	48
es	48
lequel	48
temps	48
uingt	48
comptes	47
icelle	47
deuant	46
mayeur	46
ny	46
auoir	45
bailly	45
dites	45
quel	45
auctoritee	44
donner	44
dont	44
manans	44
mesme	44
mettre	44
roys	44
bourgongne	43
conseil	43
facent	43
laquelle	43
tel	43
appartiendra	42
depuis	42
ditz	42
etiam	42
user	42
charge	41
contraire	41
cour	41
ut	41
ainsy	40
forme	40
lieutenant	40
paisiblement	40
aussy	39
plaine	39
scel	39
aduenir	38
chambre	38
contre	38
empeschement	38
puissance	38
ainsi	37
auoient	37
entre	37
lectres	37
nonobstant	37
premier	37
reegne	37
bailliage	36
donnons	36
feu	36
plaisir	36
requeste	36
chaulmont	35
chose	35
contenu	35
een	35
maires	35
mectre	35
soubz	35
aprees	34
bonne	34
car	34
huiusmodi	34
libertez	34
mois	34
soient	34
:	33
auroient	33
aut	33
cent	33
diz	33
duchee	33
ferme	33
plainement	33
selon	33
an	32
cause	32
confirmation	32
droict	32
seroit	32
trois	32
aussi	31
feeaulx	31
iusticiers	31
mandement	31
ordinis	31
plusieurs	31
souffrir	31
affin	30
aucun	30
ayant	30
faisons	30
henry	30
iceulx	30
ledict	30
lesquelles	30
monasterii	30
pouuoir	30
ses	30
tenir	30
auroit	29
besze	29
deniers	29
durant	29
eicelles	29
eu	29
faictes	29
ioyr	29
iurisdiction	29
paris	29
quant	29
alia	28
chers	28
dessus	28
droictz	28
ducs	28
eeulx	28
ensemble	28
estoient	28
garder	28
toute	28
un	28
uotre	28
uoulons	28
auoit	27
ceste	27
dicti	27
garde	27
ioy	27
passee	27
personnes	27
royal	27
deux	26
eaduenir	26
neuf	26
quod	26
supplication	26
apostolica	25
auant	25
cas	25
dicts	25
encores	25
estant	25
humblement	25
iusques	25
manieere	25
pardeuant	25
procees	25
quoy	25
salut	25
somme	25
teneur	25
aucune	24
audit	24
cluniacensis	24
dernier	24
eune	24
exemptions	24
ladite	24
ledit	24
parties	24
sauf	24
affaires	23
audict	23
biens	23
bon	23
bourgeois	23
eiceulx	23
fraiz	23
iouissance	23
laissent	23
mais	23
nec	23
abbatis	22
ceux	22
commis	22
confirmez	22
dix	22
droit	22
eautruy	22
eorum	22
geeneeral	22
icelles	22
lesquelz	22
raison	22
soixante	22
aliis	21
cum	21
donnez	21
eest	21
lesditz	21
moyen	21
priuileges	21
six	21
uisa	21
usee	21
abbatem	20
articles	20
bons	20
charges	20
congnoissance	20
conseillers	20
eautre	20
estat	20
font	20
guerre	20
lui	20
obseruer	20
ordonnee	20
possession	20
ree	20
tempore	20
touteffois	20
auenir	19
authoritate	19
contenant	19
contentor	19
ordonnons	19
pendant	19
plaist	19
police	19
premieere	19
sancti	19
serment	19
seu	19
sieur	19
soyt	19
suiuant	19
authoritee	18
bourgogne	18
eexercice	18
effect	18
inclinans	18
nobis	18
nostri	18
obeeissance	18
ordonnances	18
peere	18
pontz	18
pourueu	18
preeiudice	18
quelconques	18
requis	18
scauoir	18
sept	18
accordee	17
accoustumee	17
ains	17
apostolice	17
aucuns	17
couronne	17
debuoir	17
dei	17
destourbier	17
enuers	17
ey	17
frane	17
freere	17
grande	17
mairie	17
monasterium	17
priuileeges	17
quinze	17
reeueerend	17
touiours	17
ab	16
arrestz	16
auront	16
chartres	16
confirmons	16
conseruation	16
criminelles	16
deuement	16
eaultant	16
estable	16
eues	16
faisant	16
iehan	16
langres	16
nobles	16
offices	16
part	16
prioratus	16
seullement	16
souffrent	16
tenans	16
uilles	16
afin	15
approuuons	15
arrest	15
banlieue	15
conuentus	15
deeliurance	15
dons	15
eeslire	15
eicelluy	15
eoccasion	15
estatz	15
eung	15
exposans	15
faictz	15
geeneeraulx	15
ladicte	15
main	15
mandons	15
octroyee	15
