word	F
,	127
et	55
.	32
in	21
de	15
quod	14
ad	12
nobis	10
domini	9
u	9
cum	7
est	7
nos	7
abbas	6
autem	6
berziaci	6
coram	6
dominus	6
ego	6
pro	6
anno	5
hoc	5
iure	5
per	5
quam	5
que	5
regis	5
super	5
uel	5
uniuersis	5
;	4
bailliuus	4
cc	4
conuentus	4
die	4
eidem	4
fecerant	4
m	4
mee	4
non	4
omnibus	4
singulis	4
suam	4
tam	4
ab	3
apud	3
datum	3
defuncte	3
dictus	3
domino	3
elemosinam	3
etiam	3
fide	3
hanc	3
litteras	3
litteris	3
lugdunensis	3
meum	3
necnon	3
notum	3
omnia	3
post	3
presentes	3
quantum	3
teneor	3
ut	3
uxoris	3
(	2
)	2
a	2
actum	2
anniuersario	2
b	2
beluacensi	2
bona	2
ciuitatis	2
clugniacensis	2
cluniacensis	2
concesserunt	2
contra	2
corporaliter	2
cuius	2
dampna	2
dicte	2
dicti	2
dictum	2
dominum	2
ecclesie	2
eisdem	2
excellentie	2
expedire	2
facere	2
facimus	2
facta	2
festum	2
habere	2
hec	2
hereditas	2
hereditatem	2
hiis	2
homines	2
hominibus	2
iam	2
inde	2
infra	2
iniurias	2
inspecturis	2
iohannes	2
iusticiam	2
legitime	2
matisconensis	2
me	2
mea	2
mihi	2
molismensi	2
monachis	2
nostras	2
nostro	2
nostrum	2
parte	2
partium	2
perpetuo	2
petro	2
possidendam	2
preces	2
premissis	2
presentibus	2
procurare	2
querela	2
quinto	2
quo	2
quos	2
rei	2
roberto	2
salutem	2
si	2
sic	2
sigillo	2
sigillum	2
similiter	2
sine	2
sue	2
sui	2
testimonium	2
ueneris	2
uerberatus	2
uero	2
uestre	2
uidelicet	2
uineis	2
uitam	2
utraque	2
:	1
abbate	1
abbatem	1
absque	1
adiudicata	1
alias	1
alibi	1
alii	1
aliis	1
aliquid	1
alius	1
altera	1
amicabiliter	1
amicorum	1
anime	1
annis	1
anniuersarii	1
ante	1
apostolorum	1
appendentiis	1
apponendum	1
apponere	1
appositos	1
arabilibus	1
archiepiscopatus	1
artunnacum	1
assumptionem	1
audeam	1
aut	1
balliuus	1
bannum	1
beate	1
