word	F
.	14
,	9
s	6
et	4
ad	2
de	2
in	2
;	1
abbatis	1
aliquid	1
anno	1
benedicto	1
bertrannus	1
comitatu	1
consensu	1
donni	1
dono	1
ego	1
episcopi	1
frater	1
fratrum	1
futuris	1
laisiaco	1
letbaldi	1
matisconense	1
modium	1
monachos	1
monacus	1
notum	1
obitum	1
odilo	1
odilonis	1
omni	1
omnibus	1
persoluat	1
petri	1
petrum	1
possideat	1
post	1
presentibus	1
quandiu	1
quod	1
rainaldi	1
rebus	1
reuertatur	1
sacerdoti	1
sancti	1
sanctum	1
scripsit	1
siluionis	1
sit	1
suum	1
tali	1
teneat	1
tenore	1
ui	1
uidelicet	1
uilla	1
uineas	1
uino	1
uiuiani	1
uixerit	1
unum	1
ut	1
warnerii	1
