,Occurrences,lemma
0,11,sum
1,3,habeo
2,3,do
3,2,uoco
4,2,coniungo
5,2,possideo
6,2,restituo
7,1,allego1
8,1,usurpo
9,1,prefero
10,1,famulo
11,1,cogo
12,1,dico2
13,1,gestio1
14,1,subrogo
15,1,lego1
16,1,iudico
17,1,--
18,1,duco
19,1,percutio
20,1,querio
21,1,debeo
22,1,precipio
23,1,seruio
