,Occurrences,lemma
0,4,confero
1,3,persoluo
2,3,cupio
3,2,--
4,2,dego
5,1,mando1
6,1,propono
7,1,dico2
8,1,seruo
9,1,explano
10,1,promoueo
11,1,famulo
12,1,inhibeo
13,1,debeo
14,1,habeo
15,1,exsisto
16,1,facio
