word	F
,	254
.	158
et	90
s	60
in	47
que	23
de	17
cum	15
est	14
qui	14
;	12
ad	11
quod	11
ibi	10
:	8
comitis	8
die	8
ego	8
nomine	8
per	8
res	8
sancti	8
a	7
hugonis	7
ista	7
pro	7
se	7
anno	6
etiam	6
ipsas	6
rege	6
atque	5
deo	5
eius	5
esse	5
ex	5
hec	5
hoc	5
ipsa	5
omnibus	5
si	5
uel	5
uobis	5
ut	5
au	4
autem	4
ceteris	4
contra	4
data	4
dei	4
domini	4
eclesia	4
eorum	4
ipse	4
mei	4
mense	4
non	4
nos	4
omnia	4
petri	4
presentia	4
quia	4
sancto	4
uicecomis	4
una	4
ac	3
ademari	3
aquarum	3
aquis	3
ariodus	3
aut	3
campis	3
cartas	3
decursibus	3
domnus	3
ecclesie	3
fidelium	3
firmare	3
hanc	3
his	3
iouis	3
ipsius	3
is	3
marchionis	3
nobis	3
nostris	3
notitia	3
pago	3
petro	3
pratis	3
presente	3
quis	3
regnante	3
roberti	3
rogauerunt	3
semper	3
seu	3
sicut	3
sub	3
suis	3
tempore	3
tradimus	3
u	3
uero	3
uicecomes	3
uicecomitis	3
uilla	3
uillas	3
uindicione	3
ullus	3
[	2
]	2
aalardi	2
abba	2
accipiebam	2
aimonis	2
aimono	2
aliqua	2
aliquid	2
alium	2
anc	2
ante	2
apostolorum	2
arboribus	2
ariodo	2
auri	2
baratro	2
berardi	2
bonis	2
campo	2
coactus	2
constructa	2
contrarios	2
cui	2
datauit	2
domino	2
domni	2
donationem	2
dono	2
escripsit	2
exitibus	2
exs	2
fieri	2
firma	2
fuit	2
girardi	2
homine	2
honore	2
iam	2
ideo	2
iiii	2
incurrat	2
inferni	2
iniuste	2
inquirendum	2
inuenit	2
ipsi	2
iram	2
landricum	2
leotaldi	2
libras	2
locum	2
lugdunensi	2
madii	2
maiolus	2
manum	2
marcello	2
mea	2
monachi	2
monachorum	2
nolite	2
nominibus	2
nonas	2
nostras	2
nostrorum	2
noticia	2
ominibus	2
