word	F
,	27
et	18
.	14
de	10
in	7
ego	4
quod	4
u	4
actum	3
deo	3
domum	3
episcopo	3
mei	3
notum	3
tenere	3
a	2
anno	2
beate	2
domino	2
dominus	2
dux	2
elemosinam	2
emeram	2
facio	2
feodum	2
filiorum	2
filius	2
guido	2
marie	2
meam	2
mense	2
meorum	2
odo	2
petrus	2
presentibus	2
quam	2
senonensis	2
sigilli	2
stephano	2
totam	2
uicecomitissa	2
uniuersis	2
1212	1
ab	1
ac	1
accipere	1
apposui	1
apud	1
arpento	1
auctoritate	1
auene	1
augis	1
autem	1
barra	1
barris	1
brisse	1
burgundie	1
capere	1
cc	1
cetero	1
chasuel	1
chitri	1
chona	1
concessimus	1
cuius	1
cum	1
daumays	1
debet	1
decimam	1
dedi	1
dictam	1
dicto	1
dictus	1
dimidio	1
domina	1
domini	1
ducentesimo	1
ecclesie	1
eduensi	1
eodem	1
eorum	1
eorumdem	1
est	1
expressum	1
febroario	1
feci	1
filii	1
forte	1
fratribus	1
futuris	1
gratie	1
guillelmus	1
hanc	1
helisendis	1
hellisandis	1
helodis	1
henrici	1
hostitiis	1
ibidem	1
ii	1
impressione	1
iohannes	1
iosberto	1
ipsam	1
laudauerunt	1
litteris	1
m	1
martio	1
mea	1
messileis	1
meus	1
miles	1
millesimo	1
modium	1
munimentum	1
muniri	1
noluerit	1
nos	1
nostram	1
parentum	1
patre	1
perseueret	1
prati	1
preiecto	1
pro	1
prout	1
pruliacensi	1
prulliacii	1
quem	1
qui	1
ratum	1
rei	1
salute	1
sancto	1
sedet	1
septimo	1
seruientibus	1
si	1
sigillorum	1
sitam	1
stabile	1
sua	1
superius	1
tam	1
teneor	1
terram	1
territorio	1
testimonium	1
toto	1
ualle	1
uenerabili	1
uicecomes	1
uillamanosche	1
uoluerunt	1
ut	1
uxor	1
xl	1
