word	F
,	63
et	42
.	18
que	16
in	15
a	6
ad	6
ut	6
dei	5
;	4
concedimus	4
etiam	4
monasterium	4
successoribus	4
suis	4
genitricis	3
honore	3
honorem	3
ipse	3
loco	3
nostri	3
sancte	3
sibi	3
sui	3
uocatur	3
alsatia	2
anno	2
antecessores	2
archiepiscopatu	2
caritatem	2
cellam	2
cluniensis	2
confirmamus	2
consecratum	2
constructum	2
corroboramus	2
domni	2
ecclesias	2
ecclesie	2
eidem	2
eius	2
est	2
fidelium	2
frater	2
fratri	2
habuerunt	2
heinrici	2
hugo	2
iii	2
imperatrice	2
imperatricis	2
imperialis	2
imperii	2
iuste	2
legaliter	2
memorie	2
nobis	2
nomine	2
nostra	2
nostris	2
omnes	2
omni	2
per	2
petitionem	2
precepta	2
precepti	2
predicto	2
quas	2
regalia	2
regis	2
regni	2
rodulfo	2
romanorum	2
terras	2
uero	2
utilitatem	2
:	1
(	1
)	1
abbas	1
abbatem	1
ac	1
accipientes	1
actum	1
adelaidis	1
adeleida	1
adherentium	1
adiit	1
adquirere	1
adquisiuit	1
affectu	1
agnete	1
amen	1
animarum	1
antiquam	1
apostolorum	1
archicancellarius	1
archiepiscopo	1
archiepiscopus	1
arelatensi	1
argentine	1
atque	1
auctoritate	1
augusta	1
augusti	1
augustus	1
beati	1
beatitudinem	1
berta	1
bethuatiam	1
bisonticensi	1
bone	1
bonis	1
bono	1
burcardo	1
burgundia	1
burgundionum	1
calumnia	1
carbonaria	1
castrum	1
cellas	1
cenobii	1
ceteris	1
ceterorum	1
ciuitatis	1
clementia	1
cluniacensem	1
cluniacensi	1
columbra	1
comitatu	1
comitum	1
concedendo	1
conlata	1
conradi	1
contectali	1
conuenientiam	1
corroboraremus	1
cortes	1
cuius	1
cum	1
dapsilitate	1
datum	1
decembris	1
decreta	1
deinceps	1
dictante	1
dictus	1
dignitas	1
dilectissima	1
ditatum	1
diuina	1
domini	1
dominice	1
domino	1
dominum	1
duas	1
dubio	1
dux	1
eandem	1
eiusdem	1
eorum	1
episcopalia	1
episcopum	1
ethinehim	1
ex	1
exhibeant	1
exigit	1
facta	1
familiaritatem	1
fauente	1
fauentibus	1
felicis	1
feliciter	1
fideli	1
firma	1
fratre	1
fratres	1
fratrum	1
futurorum	1
geneuensis	1
gratanter	1
habitantes	1
hec	1
heinricus	1
hoc	1
hominibus	1
hugonem	1
humiliter	1
ibi	1
ii	1
illa	1
illam	1
imperator	1
imperatoria	1
imperatoribus	1
imperatoris	1
imperialia	1
incarnationis	1
incorrupta	1
indictione	1
indiuidue	1
industria	1
inpressione	1
inquietudine	1
insigniri	1
inter	1
interueniente	1
inuictissimi	1
ipsum	1
iussimus	1
largissima	1
laudamus	1
laudante	1
locum	1
lugdunensi	1
m	1
maioli	1
manu	1
marchionum	1
matre	1
matris	1
maximo	1
memoriam	1
monasteria	1
monasterii	1
monasterio	1
monogramme	1
mortem	1
multo	1
necessitatibus	1
nobilitatum	1
nonas	1
nos	1
nostram	1
nostro	1
nostrorum	1
nouerit	1
obsecrans	1
ogdilonem	1
omnia	1
omnium	1
optamus	1
optando	1
orando	1
orans	1
ordinationis	1
ottone	1
papia	1
paterniaco	1
pauli	1
pauperum	1
perfectam	1
permaneat	1
pertinentes	1
pertinentia	1
petri	1
pio	1
poloniacum	1
possederunt	1
possessiones	1
possideant	1
possident	1
post	1
potuerint	1
precipiendo	1
precipimus	1
predecessoribus	1
predia	1
predictum	1
presentiam	1
presentium	1
primi	1
primo	1
principibus	1
pro	1
professio	1
propria	1
proprio	1
propter	1
prouincia	1
qualiter	1
quam	1
quapropter	1
quem	1
quicquid	1
quidem	1
quondam	1
recepturos	1
recognoui	1
regali	1
rege	1
regibus	1
regina	1
regione	1
regnorum	1
remota	1
roborantes	1
rodulfus	1
romanum	1
salute	1
sanctio	1
scilicet	1
secundi	1
secundum	1
serenissimi	1
seruorum	1
si	1
sigilli	1
signum	1
silua	1
sine	1
speramus	1
stabilitate	1
studuerimus	1
suam	1
subtus	1
subuenire	1
succedentia	1
successores	1
sunt	1
supradicte	1
supradictum	1
tempora	1
tempore	1
teneant	1
tercii	1
traditam	1
trinitatis	1
ualentinensi	1
uallis	1
uenerabilem	1
uenerabilis	1
uidelicet	1
uiennensi	1
uiro	1
urbe	1
usum	1
xi	1
xluiiii	1
xxi	1
