word	F
,	350
.	100
et	92
in	58
que	33
nostre	32
ut	27
dei	25
nostri	22
de	21
cum	20
ad	19
ac	16
nomine	16
sancte	15
per	14
atque	13
preceptum	13
quod	13
anno	12
fidelium	12
omnibus	12
augusti	11
rebus	11
;	10
[	10
]	10
augustus	10
hoc	10
imperator	10
nostro	10
fieri	9
futurorum	9
iussimus	9
nostrorum	9
omnium	9
anuli	8
ecclesie	8
hec	8
imperatoris	8
res	8
signum	8
trinitatis	8
uicem	8
comitatu	7
cuius	7
est	7
gratia	7
industria	7
legaliter	7
manu	7
noster	7
obtineat	7
propria	7
scilicet	7
serenissimi	7
sue	7
suis	7
uel	7
actum	6
auctoritas	6
fines	6
indiuidue	6
largitionis	6
medietatem	6
nostram	6
nouerit	6
presentium	6
quoniam	6
serenitatis	6
subterfirmauimus	6
sunt	6
uero	6
uidelicet	6
uilla	6
ab	5
alio	5
archicancellarii	5
aut	5
comes	5
cuidam	5
domini	5
eos	5
ex	5
fidelis	5
gracia	5
iii	5
impressione	5
iure	5
iuste	5
ludwici	5
nostris	5
omnia	5
publice	5
quatinus	5
sancti	5
uienne	5
alexandri	4
aquis	4
assensum	4
bonus	4
campis	4
christi	4
concederemus	4
curtilum	4
domni	4
ei	4
eidem	4
eius	4
facere	4
fauente	4
feliciter	4
fideles	4
fideli	4
fidelibus	4
firmitatem	4
honore	4
inconuulsam	4
indictione	4
ipse	4
marchio	4
nostrum	4
notarius	4
nunc	4
nuncupatur	4
prebentes	4
precibus	4
qui	4
recognouit	4
seu	4
si	4
suorum	4
uerius	4
uiii	4
uineis	4
utriusque	4
:	3
(	3
)	3
abbatis	3
adsignari	3
aliquid	3
amen	3
amodo	3
aquarum	3
auctoritate	3
auri	3
capella	3
cella	3
clementia	3
concedimus	3
coniugi	3
corticellam	3
credatur	3
cui	3
decreuimus	3
decursibus	3
diaconus	3
dicitur	3
diuina	3
dominice	3
dux	3
eisdem	3
eptino	3
eterni	3
excellentiam	3
expetiit	3
iam	3
idcirco	3
idus	3
imperii	3
insigniri	3
ipsius	3
karolus	3
libras	3
monogramme	3
nos	3
nostra	3
notum	3
obseruetur	3
omnes	3
otto	3
ottonis	3
pascuis	3
possideat	3
pratis	3
precepimus	3
presencium	3
quam	3
quia	3
quicquid	3
quis	3
quos	3
sexus	3
sicut	3
siluis	3
sua	3
super	3
terris	3
ue	3
una	3
uoluerint	3
uoluerit	3
abbatia	2
adiens	2
aliis	2
anime	2
animo	2
annuentes	2
apices	2
aprilis	2
archiepiscopi	2
arnulfi	2
aurem	2
autem	2
auxilio	2
beneficia	2
benignitatis	2
bono	2
cancellarius	2
casis	2
centum	2
cluniacensis	2
condam	2
crapon	2
cultis	2
dari	2
data	2
datum	2
dccccxxiiii	2
decernimus	2
decet	2
dictas	2
dignaremur	2
dispositione	2
domno	2
ea	2
eam	2
eorum	2
episcopi	2
erga	2
exinde	2
familiis	2
fidelem	2
fideliorem	2
filius	2
firmiter	2
futuris	2
gaidulfi	2
gertrudis	2
grimeldi	2
habeant	2
habendum	2
habet	2
hereditate	2
hludwicus	2
hos	2
huius	2
humilis	2
humiliter	2
ibi	2
iesu	2
igitur	2
imperatore	2
imperialem	2
