word	F
,	21
et	12
.	7
in	6
ecclesie	5
nec	5
que	4
sed	4
ab	3
contra	3
episcopi	3
ipsis	3
non	3
per	3
priuilegia	3
romana	3
ut	3
ad	2
ecclesia	2
eis	2
episcopus	2
est	2
huic	2
ipse	2
laudauit	2
matiscensis	2
papam	2
potuit	2
proclamationes	2
quod	2
sibi	2
suscepit	2
tantum	2
uero	2
;	1
abbatem	1
adtractus	1
aduenerat	1
aduersari	1
afflixerit	1
alias	1
aliquam	1
aliquatenus	1
apud	1
audierat	1
autem	1
autoritatem	1
auxiliare	1
beneficiarios	1
cabilonem	1
calliditate	1
calluit	1
canonicam	1
cenobilis	1
cenobio	1
cenobium	1
ceperat	1
cepit	1
circumpositos	1
cluniacensi	1
cluniacensium	1
collegerant	1
commissa	1
concessit	1
confirmauit	1
conquerenda	1
contradixerit	1
contrario	1
contristauerit	1
datus	1
de	1
debuerant	1
decreto	1
dei	1
dispositione	1
drogo	1
dum	1
e	1
ea	1
eatenus	1
ecclesiasticorum	1
ecclesiasticum	1
edicere	1
ei	1
eius	1
eo	1
episcopatum	1
episcopo	1
episcoporum	1
episcopum	1
erat	1
expediret	1
facere	1
fauens	1
fecerat	1
grauiter	1
gualterio	1
habita	1
habitantium	1
habuerant	1
hac	1
his	1
iamdudum	1
ibidem	1
inde	1
ingeniis	1
insuper	1
inter	1
intulerit	1
inuaserit	1
ipso	1
ipsum	1
ire	1
ius	1
iustitiam	1
legati	1
legatus	1
lesisse	1
locus	1
luce	1
malo	1
merito	1
misit	1
monachi	1
monachorum	1
mundialis	1
mundus	1
narrationes	1
neglexerit	1
nimium	1
nullatenus	1
obsequiis	1
officiorum	1
optaret	1
ostiensis	1
perdurantibus	1
permanet	1
pertulerit	1
petri	1
pleniter	1
plura	1
plurimorum	1
postulationibus	1
poterant	1
precipue	1
predecessores	1
predictum	1
preditus	1
presentiam	1
presidentium	1
pro	1
prudentie	1
purgauit	1
quare	1
querela	1
querimonia	1
querimonias	1
qui	1
quibus	1
quidem	1
quo	1
quoque	1
quorum	1
rationem	1
rebellione	1
rectitudinem	1
respondere	1
romane	1
romanus	1
satis	1
scienter	1
scilicet	1
se	1
sepedicti	1
sicut	1
simplicitate	1
sinodus	1
spreuerit	1
spreuisse	1
sua	1
sub	1
subleuari	1
subtracto	1
sue	1
synodali	1
synodo	1
tempore	1
uel	1
uersa	1
uexari	1
uice	1
uicinos	1
uir	1
unde	1
utilitate	1
xiii	1
