word	F
,	788
et	429
in	109
ac	91
.	88
ad	65
uel	63
que	62
de	60
per	54
pro	52
ea	51
etiam	42
;	40
ut	40
huiusmodi	34
ordinis	31
monasterii	30
si	30
aut	29
alia	28
non	28
qui	26
apostolica	25
dicti	25
cluniacensis	24
abbatis	22
eorum	22
aliis	21
cum	21
nec	21
quod	20
tempore	20
abbatem	19
authoritate	19
seu	19
sancti	18
apostolice	17
monasterium	17
nobis	17
nostri	17
ab	16
dei	16
prioratus	16
:	15
conuentus	15
sub	15
conuentum	14
eis	14
illis	14
predictorum	14
predictis	13
quibus	13
sedis	13
tam	13
anno	12
monasterio	12
ne	12
necnon	12
nos	12
se	12
apostolorum	11
eiusdem	11
episcopus	11
sed	11
siue	11
super	11
autem	10
cluniacensi	10
eisdem	10
eius	10
est	10
ex	10
hoc	10
omnibus	10
parte	10
priuilegiis	10
quibusuis	10
sicut	10
deo	9
illorum	9
ipsius	9
ita	9
litteras	9
litteris	9
omnia	9
predecessores	9
quam	9
quauis	9
quibuscumque	9
religionis	9
sit	9
tunc	9
uerbum	9
alios	8
fuerit	8
illius	8
inter	8
iuris	8
iuxta	8
monachi	8
nisi	8
prioris	8
queam	8
quoque	8
quoscumque	8
romani	8
seruorum	8
sunt	8
uerbo	8
abbas	7
alias	7
alieas	7
benedicti	7
beneficiis	7
cluniacense	7
diecesis	7
dumtaxat	7
eorumdem	7
episcopi	7
extra	7
fuerint	7
instituta	7
matisconensis	7
monasteriorum	7
nostre	7
omnes	7
ordinationes	7
petri	7
premissis	7
priuilegia	7
quas	7
quis	7
regis	7
sine	7
statuta	7
statutis	7
suis	7
temporibus	7
uereo	7
uobis	7
absque	6
apostolicam	6
atque	6
beneficia	6
christi	6
confirmamus	6
confirmatione	6
consensu	6
contra	6
contrariis	6
datum	6
dominice	6
domino	6
ecclesie	6
existentis	6
facte	6
fidelibus	6
fundationem	6
ibidem	6
illa	6
incarnationis	6
ipsi	6
ipsum	6
iure	6
liceat	6
loca	6
locis	6
millesimo	6
modo	6
nulli	6
personis	6
pontificatus	6
post	6
prefato	6
presentes	6
presentibus	6
presentium	6
presumpserit	6
prioratibus	6
prouidere	6
prout	6
quo	6
rebus	6
regularia	6
sedem	6
seruus	6
singulis	6
sint	6
tenore	6
uolumus	6
abbati	5
aliqua	5
apostolicis	5
apud	5
auctoritate	5
beatorum	5
concessa	5
decernimus	5
decreti	5
ecclesia	5
ecclesiarum	5
ei	5
electum	5
esse	5
etiamsi	5
existit	5
felicis	5
hactenus	5
his	5
hominum	5
indulta	5
loco	5
locorum	5
monasteria	5
nuper	5
obseruari	5
officia	5
officium	5
omni	5
omnipotentis	5
ordinationibus	5
pauli	5
persone	5
petrum	5
pontifices	5
predecessoribus	5
predecessorum	5
predicta	5
quingentesimo	5
quomodolibet	5
quoties	5
recordationis	5
robur	5
rome	5
sanctum	5
secundum	5
singulos	5
statu	5
supplicationibus	5
tenorem	5
terminos	5
tibi	5
ualeant	5
uestrarum	5
uestre	5
ultra	5
uti	5
abbatibus	4
alii	4
aliorum	4
approbationis	4
attentare	4
ausu	4
benedictionem	4
cellis	4
ceterum	4
circa	4
clausulis	4
clun	4
concessis	4
conditionis	4
confirmationis	4
consuetudinibus	4
continetur	4
cuiuscumque	4
debere	4
decimo	4
desuper	4
dicte	4
dictum	4
die	4
diecesum	4
eadem	4
ecclesiam	4
ecclesiasticis	4
eos	4
ergo	4
expressis	4
facere	4
francorum	4
fructibus	4
fuerunt	4
gregorius	4
hanc	4
humiliter	4
igitur	4
incursurum	4
indignationem	4
indultis	4
infra	4
infringere	4
insuper	4
ipso	4
ipsorum	4
iudices	4
leo	4
libertates	4
litterarum	4
loci	4
locum	4
matisconensi	4
memoriam	4
monasteriis	4
nostra	4
nouerit	4
nulla	4
nullatenus	4
nullus	4
officiorum	4
omnino	4
omnium	4
opus	4
ordini	4
paginam	4
personas	4
petro	4
pontificis	4
possint	4
possit	4
potestatis	4
prefati	4
prefatis	4
