word	F
,	6
de	5
canonicus	3
et	3
que	3
?	2
.	2
dimidium	2
ecclesiarum	2
fuerunt	2
ipsi	2
quod	2
:	1
a	1
ac	1
annos	1
archidiaconus	1
archiepiscopi	1
capellanus	1
caritatis	1
ceteris	1
concessit	1
concorditer	1
conditione	1
custodiam	1
deberetur	1
decime	1
dispensante	1
domno	1
earundem	1
eecclesiarum	1
eecclesie	1
ei	1
filiis	1
frumenti	1
grimaldo	1
grimaldus	1
habendam	1
habita	1
hac	1
henrico	1
horum	1
illam	1
in	1
inter	1
ioslenus	1
ipsum	1
lailleio	1
leons	1
lucida	1
modo	1
molendinis	1
monachi	1
monachis	1
monachus	1
notum	1
odo	1
omnibus	1
operati	1
ordei	1
pacis	1
parrochiis	1
partem	1
paulinus	1
per	1
percipiente	1
perpetualiter	1
plures	1
pontiniaco	1
post	1
presbiter	1
presbiteris	1
propter	1
quolibet	1
reddiderint	1
regularis	1
sancte	1
se	1
senonensium	1
sextarium	1
singulos	1
sit	1
siue	1
suarum	1
sunt	1
symon	1
testes	1
ualle	1
ualterius	1
uidelicet	1
unus	1
