word	F
,	12
.	9
de	6
et	4
in	4
ecclesie	3
deo	2
linguonensis	2
nostro	2
s	2
abbati	1
actis	1
ad	1
agendo	1
amalrichi	1
anime	1
archidiaconi	1
archidiacono	1
assensum	1
attestante	1
bene	1
beneficio	1
boni	1
comitatu	1
confirmare	1
congratulari	1
congruit	1
consensu	1
consilio	1
contulit	1
conueniunt	1
corroboramus	1
cum	1
decani	1
dei	1
dignum	1
dilectiones	1
domino	1
domnus	1
donante	1
duximus	1
ea	1
elemosinam	1
eo	1
est	1
existat	1
faciunt	1
fidi	1
frater	1
granceia	1
granceio	1
gratias	1
guido	1
guirardi	1
hugonis	1
igitur	1
illam	1
istis	1
karissime	1
karitatiue	1
laudamus	1
laudare	1
litteris	1
misericordia	1
necessarium	1
non	1
nos	1
notiantio	1
ordini	1
presbyter	1
quam	1
quantum	1
que	1
quid	1
quod	1
quum	1
r	1
rainerii	1
redarguere	1
reducere	1
religioso	1
saltio	1
salutis	1
sancte	1
seculares	1
sed	1
si	1
stephano	1
sue	1
tantum	1
testantibus	1
ualemus	1
uestre	1
uiros	1
