word	F
,	45
de	22
et	15
.	11
in	10
ad	7
dicte	6
domus	6
:	5
a	5
dicit	5
domino	5
dominus	5
episcopo	5
per	5
qui	5
requisitus	5
uietello	5
cum	4
curatus	4
dictam	4
morinus	4
quod	4
anno	3
bonis	3
christo	3
dicto	3
dictus	3
die	3
domum	3
ipsum	3
leprosarie	3
rector	3
super	3
;	2
ac	2
archipresbiter	2
beate	2
corporaliter	2
curam	2
datum	2
dictum	2
domini	2
dominum	2
domo	2
eduensis	2
fratrem	2
fuit	2
hoc	2
iohannem	2
iohannis	2
ipsius	2
mandatum	2
marie	2
millesimo	2
morino	2
morinum	2
pertinentiis	2
possessionem	2
presentium	2
regimen	2
sancti	2
si	2
tempore	2
tullione	2
tunc	2
uirginis	2
[	1
]	1
actum	1
admittere	1
aligneyo	1
aliquid	1
alter	1
amorandus	1
anni	1
ante	1
apposuerunt	1
apud	1
archipresbiteri	1
archipresbiterum	1
argilego	1
arnayo	1
beneplacita	1
bouceyo	1
campignolis	1
cc	1
contradixerunt	1
contulit	1
corporalem	1
cuius	1
dei	1
dicta	1
dictas	1
dignemini	1
dignoscitur	1
dilectum	1
diligenter	1
diocesis	1
diuina	1
dominationem	1
ducentesimo	1
eadem	1
ecclesie	1
eduensi	1
eidem	1
eius	1
eiusdem	1
elapsi	1
episcopi	1
episcopus	1
escharnant	1
examinatus	1
exhibitorem	1
factam	1
festum	1
flauigniacensem	1
flauigniaco	1
francia	1
frater	1
fuerunt	1
gerens	1
girardi	1
gratia	1
guillermus	1
habentem	1
homines	1
hospitalis	1
hugoni	1
huiusmodi	1
humilis	1
id	1
iherusalem	1
induit	1
induti	1
infirmabatur	1
inquirendi	1
inquisitionem	1
inquisitum	1
institutione	1
institutionem	1
institutionis	1
institutus	1
inuestiendo	1
iohannes	1
ipse	1
ipso	1
iuramentum	1
iuratus	1
iuris	1
ius	1
leprosariam	1
loco	1
longiora	1
loquitur	1
lune	1
magister	1
mandauit	1
missum	1
monte	1
morini	1
morte	1
nantolio	1
natiuitatis	1
non	1
nonagesimo	1
nos	1
nostrum	1
ob	1
octauo	1
pacifice	1
paratam	1
paternitas	1
paternitatem	1
patri	1
patris	1
patronatus	1
pertinere	1
petrum	1
petrus	1
post	1
predictis	1
predicto	1
presbiterum	1
presentamus	1
presentes	1
presentibus	1
prior	1
prioratu	1
prouidentia	1
prout	1
purificationem	1
quatenus	1
quiete	1
quinque	1
quondam	1
radulphus	1
receperat	1
reclamauerunt	1
rectore	1
rectori	1
rectoris	1
regnaudus	1
requisiti	1
reuerenda	1
reuerende	1
reuerendi	1
reuerendo	1
rogantes	1
sabbati	1
salutem	1
sancte	1
sanctum	1
secuntur	1
septuagesimo	1
seu	1
sic	1
sigilla	1
speciale	1
sua	1
sue	1
sunt	1
suum	1
tanquam	1
tempora	1
tempus	1
tenore	1
tenuit	1
testes	1
testimonium	1
theobaldum	1
timeretur	1
u	1
ualeat	1
ubi	1
uel	1
uenerit	1
ueritatis	1
uestram	1
uestre	1
uices	1
uidelicet	1
uiginti	1
uille	1
uobis	1
uocati	1
uoluntatem	1
uos	1
ytherius	1
