word	F
,	361
et	252
de	199
ea	72
que	64
an	59
.	55
dit	55
la	53
dou	32
l	32
ou	32
in	31
ne	28
il	26
au	25
li	25
touz	25
d	24
seint	23
dites	21
en	21
les	21
lou	21
qui	21
choses	20
mon	20
droit	18
mes	18
por	18
sires	18
le	17
ses	17
sus	16
a	15
ce	15
des	15
diz	15
moitiee	15
quod	15
ces	14
deuant	14
uerain	14
iohan	13
par	13
seignor	13
lettres	12
non	12
seignour	12
contre	11
dite	11
domini	11
gilbauz	11
nos	11
quel	11
se	11
soit	11
chasteaul	10
iehanz	10
presentes	10
son	10
apertenances	9
cause	9
lui	9
totes	9
tout	9
biens	8
ean	8
eautre	8
ego	8
nostre	8
successeurs	8
uel	8
uenir	8
auront	7
ceus	7
eorliens	7
eues	7
fiez	7
preuostee	7
pro	7
sanz	7
seaul	7
toutes	7
uarain	7
ad	6
anno	6
autres	6
couenances	6
dictis	6
domum	6
fait	6
gilbaut	6
gyen	6
hoc	6
lors	6
maison	6
mense	6
mobles	6
omnibus	6
pris	6
raison	6
sa	6
si	6
sunt	6
terre	6
uns	6
actum	5
autre	5
ceste	5
contra	5
costumes	5
decani	5
eostun	5
est	5
eyglise	5
faire	5
home	5
leu	5
mil	5
omni	5
per	5
petrus	5
pratum	5
presentibus	5
promist	5
receuoir	5
soient	5
sur	5
uendues	5
auoit	4
auons	4
aus	4
bois	4
cc	4
cenz	4
cheualier	4
chose	4
cisterciensibus	4
denarios	4
deniers	4
doit	4
doner	4
ecclesie	4
eostum	4
es	4
eschange	4
estiennes	4
etiam	4
ex	4
gemais	4
grace	4
hoirs	4
iam	4
iie	4
lesion	4
litteras	4
liureees	4
lucentis	4
maistre	4
mihi	4
mile	4
miles	4
molins	4
notum	4
octo	4
ont	4
pais	4
part	4
perpetuam	4
preuotee	4
quant	4
quatorze	4
quatre	4
rante	4
regart	4
saichent	4
salut	4
sanceurre	4
sauloigne	4
seu	4
soi	4
super	4
supradicta	4
tuit	4
uallis	4
uerront	4
uilla	4
uinz	4
uiron	4
ab	3
abbati	3
aide	3
animarum	3
apponi	3
aprees	3
autem	3
balduini	3
ceaus	3
cens	3
chanoigne	3
chapistre	3
chascun	3
chascune	3
chasteau	3
cheualiers	3
comme	3
conuentui	3
danzi	3
dedi	3
douz	3
eiceles	3
elemosinam	3
estaubliz	3
exceptions	3
facio	3
feci	3
garder	3
glane	3
iohanz	3
istas	3
iuxta	3
loire	3
m	3
mansis	3
mardi	3
me	3
mea	3
mouent	3
nous	3
omnes	3
omnia	3
pasques	3
petri	3
prato	3
prepositi	3
prepositus	3
prez	3
pur	3
quos	3
redeuances	3
rerefiez	3
reson	3
riuieres	3
roi	3
sauoir	3
seignorie	3
sigilla	3
sigillum	3
sub	3
successoribus	3
terres	3
testimonium	3
toute	3
uenerabilium	3
uers	3
uignes	3
uilers	3
uirorum	3
uoussiz	3
ut	3
:	2
[	2
]	2
ai	2
amen	2
ane	2
annis	2
annui	2
antre	2
apoloz	2
arambordis	2
arcediaicre	2
arcediaicres	2
archiepiscopi	2
as	2
asceront	2
aseoir	2
asise	2
assiz	2
aucun	2
aucune	2
auenir	2
aues	2
auesques	2
autrui	2
aux	2
bailier	2
bailla	2
bailleroit	2
bailliee	2
barat	2
barres	2
berriz	2
blez	2
bona	2
bone	2
c	2
cele	2
census	2
cestes	2
chastel	2
chouse	2
circonuencion	2
cistercii	2
cogneu	2
confiteor	2
consensu	2
conte	2
contingat	2
corranz	2
cors	2
costume	2
coustumes	2
couz	2
cui	2
debebant	2
decepcion	2
deceuance	2
dei	2
demoignes	2
denier	2
deo	2
deuanz	2
deuisiee	2
dicta	2
dictos	2
dieu	2
dilatoires	2
discret	2
diuionensium	2
doaire	2
dominio	2
doneees	2
e	2
eaues	2
eaueschiee	2
ecclesia	2
eduensi	2
eeschange	2
eest	2
eis	2
eius	2
elle	2
eorum	2
episcopo	2
eschangiee	2
especiaulmant	2
esploitaubles	2
estans	2
estauble	2
estenes	2
estremont	2
eune	2
facto	2
fame	2
fe	2
fecimus	2
feodum	2
ferme	2
fermemant	2
fet	2
filiorum	2
filius	2
foiz	2
fuerunt	2
futuris	2
garantiront	2
gardiens	2
genz	2
go	2
guillermi	2
habebam	2
homes	2
homines	2
honcle	2
honorable	2
hugo	2
huz	2
iames	2
iehan	2
iehans	2
inspecturis	2
inter	2
iohannes	2
iors	2
ipsis	2
iugemant	2
iure	2
iuridition	2
iustises	2
lez	2
litteris	2
liura	2
liuree	2
liurer	2
loy	2
mansos	2
mei	2
mesme	2
mis	2
mo	2
modis	2
monoie	2
moques	2
morte	2
neuou	2
nichil	2
niees	2
nomine	2
nostrarum	2
nostrorum	2
nostrum	2
noua	2
noz	2
nulle	2
nulles	2
obligeai	2
ois	2
oit	2
orsans	2
paier	2
paisiblemant	2
parte	2
partie	2
parties	2
pecunia	2
peis	2
perhemptoires	2
persones	2
plet	2
plus	2
porroit	2
possent	2
pour	2
predictis	2
predicto	2
predictum	2
pree	2
prees	2
presence	2
presens	2
priuileige	2
procureour	2
promittrent	2
proposer	2
quarto	2
quele	2
queles	2
quels	2
quex	2
quilibet	2
quinz	2
quitier	2
quittemant	2
quorum	2
rachat	2
rantes	2
ratum	2
recognosco	2
regis	2
religiosis	2
renonceerent	2
renone	2
rien	2
roiche	2
s	2
sacramentum	2
samble	2
sans	2
secundo	2
seroient	2
sigilli	2
siguent	2
singulis	2
solidum	2
somittrent	2
suis	2
taillaubles	2
teles	2
tenir	2
tesmoing	2
tesmonaige	2
thoseio	2
tornois	2
translatoient	2
troicherie	2
u	2
uacca	2
ualour	2
uanroit	2
uente	2
uicesimo	2
uiris	2
una	2
une	2
uoloit	2
uoluntee	2
us	2
abbate	1
abbatem	1
absit	1
ac	1
acomplir	1
agreauble	1
aideir	1
aides	1
alberici	1
aleaume	1
alia	1
aliis	1
alio	1
alios	1
aliquando	1
aliquo	1
allegations	1
altera	1
amaisiare	1
amee	1
anniuersere	1
antecessorum	1
apartenences	1
apartenenz	1
apeleee	1
apolo	1
apparerent	1
apres	1
aprilis	1
apud	1
arcediacre	1
archidiaconi	1
assaiera	1
assensu	1
assis	1
atorne	1
attendentes	1
aualonensis	1
aucuns	1
auoir	1
auroient	1
auxilio	1
bailleee	1
bailleees	1
barnabee	1
bartholomei	1
beate	1
benefice	1
beneficio	1
blans	1
bleries	1
bonorum	1
calumpniatores	1
canon	1
canonici	1
capelle	1
cas	1
cauillations	1
cco	1
ceille	1
censiues	1
censuales	1
certa	1
certius	1
cessee	1
cest	1
ceux	1
chanter	1
chouses	1
christianitatis	1
cinc	1
cistercienses	1
citee	1
ciuilis	1
clericus	1
concedimus	1
concedo	1
concessimus	1
conscietudine	1
considerantes	1
consuetudine	1
consuetudini	1
contentis	1
contenu	1
contradictione	1
contradictores	1
contrauenire	1
conuentu	1
conuentum	1
corporale	1
corporaliter	1
corueees	1
crastinum	1
croiz	1
crucis	1
cuius	1
cuiuslibet	1
cum	1
curia	1
curie	1
damus	1
datum	1
debebat	1
debeo	1
decees	1
decembre	1
deception	1
decetero	1
dedimus	1
defensionibus	1
deffendra	1
deffendroit	1
deffenses	1
delessiee	1
deliberatione	1
deliurera	1
desaisir	1
despens	1
deuestientes	1
deuetir	1
deuiseee	1
deus	1
dicitur	1
dicti	1
dicto	1
dictus	1
diem	1
dire	1
disent	1
dismes	1
doie	1
domaiges	1
domaines	1
domibus	1
dominium	1
domino	1
dominus	1
domo	1
donee	1
donnez	1
duabus	1
ducentesimo	1
ducis	1
duo	1
duobus	1
eapostre	1
eapres	1
eaucune	1
eautres	1
edificiis	1
eduensibus	1
eeglise	1
eeritaige	1
eespecial	1
eexception	1
eiusdem	1
engirbers	1
enterignement	1
enterin	1
entre	1
eobligacion	1
eos	1
eoutre	1
episcopis	1
ereburgis	1
especiaul	1
esperit	1
establi	1
establissemenz	1
estanz	1
estee	1
estre	1
eu	1
eueschiee	1
eust	1
euuangelia	1
exceptionibus	1
expedire	1
extreme	1
faciendi	1
facimus	1
factum	1
februario	1
fera	1
fere	1
feroit	1
fes	1
feste	1
festo	1
fetes	1
fide	1
fideliter	1
fiee	1
filii	1
filiis	1
firmiter	1
firmum	1
fist	1
floroz	1
fuisse	1
fuit	1
fut	1
futurorum	1
garantiam	1
garantire	1
garde	1
garderoit	1
gardes	1
garentira	1
garentiroit	1
generau	1
gerardus	1
girardo	1
girbau	1
glaine	1
graces	1
gratam	1
gratia	1
grayer	1
guidonis	1
guillaume	1
habeat	1
habeo	1
helemosinam	1
heredibus	1
hereditario	1
hereditatem	1
heritaige	1
hominibus	1
homme	1
hommes	1
hons	1
hora	1
hors	1
hugonini	1
hugonis	1
hugue	1
i	1
iamis	1
ibidem	1
iemais	1
iiim	1
immobilium	1
imperpetuum	1
impressione	1
incarnationis	1
incertius	1
indempnos	1
induximus	1
instrumentum	1
inuestiuimus	1
iohannis	1
iours	1
ipsa	1
ipse	1
ipsorum	1
ipsos	1
istos	1
iurabilem	1
iuridicion	1
iuris	1
iustices	1
laborabo	1
lai	1
laude	1
legittimam	1
lessiee	1
liberorum	1
librarum	1
libres	1
liceat	1
litis	1
liureee	1
liures	1
lo	1
loco	1
locorum	1
longa	1
lundi	1
magistri	1
main	1
mal	1
marie	1
martini	1
meam	1
mee	1
memorant	1
meo	1
meorum	1
mesons	1
messe	1
messionis	1
meus	1
michi	1
misericordie	1
mobilium	1
modo	1
morari	1
mortis	1
munimen	1
muniri	1
