word	F
,	431
.	299
et	167
s	94
in	89
a	43
ad	37
cum	30
de	28
;	25
est	25
que	24
sancti	23
terra	22
ut	22
dei	20
qui	20
uilla	20
dono	19
ego	18
hoc	18
pro	18
si	18
ipsa	16
:	15
prepositus	15
quod	15
ex	14
uero	14
ecclesie	13
pago	13
aliquid	12
die	12
petri	12
sunt	12
anno	11
quicquid	11
scilicet	11
ab	10
auri	10
eius	10
fieri	10
infra	10
quis	10
rebus	10
res	10
domnus	9
mee	9
omnibus	9
u	9
uincentii	9
deo	8
donationem	8
integrum	8
ipse	8
monachus	8
per	8
permaneat	8
prepositi	8
uel	8
uia	8
agro	7
apostolis	7
atque	7
firma	7
firmare	7
habere	7
hanc	7
ipsius	7
locum	7
mane	7
meis	7
non	7
partibus	7
petro	7
post	7
publica	7
quam	7
sanctis	7
sero	7
stipulatione	7
terminat	7
totum	7
actum	6
animam	6
aut	6
cluniensis	6
componat	6
data	6
ea	6
hubertus	6
ibi	6
infantibus	6
ipsam	6
loco	6
mansum	6
mense	6
omnia	6
paulo	6
quoque	6
ratione	6
rege	6
regnante	6
rogauit	6
sancte	6
sicut	6
subnixa	6
sue	6
terminationes	6
uinea	6
una	6
ac	5
anima	5
anime	5
casam	5
domni	5
hereditate	5
ipso	5
istas	5
leuita	5
leuite	5
loci	5
maioli	5
matisconense	5
matris	5
medio	5
mei	5
meorum	5
nomine	5
omni	5
patris	5
regis	5
sed	5
seu	5
sibi	5
sine	5
site	5
stabilis	5
uoluerit	5
abba	4
abbas	4
aliqua	4
anscherii	4
autem	4
cluniaco	4
contra	4
cui	4
diuina	4
eiusdem	4
eurardi	4
festiuitate	4
habet	4
iam	4
inantea	4
inter	4
iohannes	4
ipsum	4
istam	4
isto	4
item	4
libras	4
matiscensis	4
monachi	4
monachorum	4
necnon	4
nos	4
omnium	4
parte	4
perticas	4
pratis	4
presumpserit	4
publice	4
quapropter	4
repetit	4
sacrosancte	4
siluis	4
sui	4
suis	4
sum	4
ualeat	4
uidelicet	4
uidetur	4
uisus	4
unum	4
uxori	4
x	4
[	3
]	3
alia	3
alio	3
amore	3
aquis	3
arduini	3
aremberti	3
campis	3
cercio	3
circio	3
consensit	3
contradicere	3
contradixerit	3
curtilum	3
denarios	3
dicitur	3
dominus	3
donatio	3
dum	3
edate	3
eo	3
exsoluat	3
faciant	3
fratres	3
fronte	3
habeant	3
hac	3
hec	3
heyrici	3
honore	3
ibidem	3
iiii	3
indominicatum	3
iouis	3
ista	3
litem	3
longo	3
maimbodus	3
mancipia	3
mansos	3
manu	3
matisconensi	3
meridie	3
monasterio	3
nominibus	3
nostrorum	3
notum	3
ob	3
parentum	3
pauli	3
pertinentibus	3
pietate	3
preest	3
ragemfredi	3
sancto	3
similiter	3
sua	3
sub	3
suorum	3
suos	3
tam	3
teotelmi	3
terminatur	3
terras	3
ubi	3
uenerabilis	3
uii	3
uindicare	3
uineam	3
ullus	3
unam	3
uobis	3
uoluerint	3
usque	3
uxor	3
xu	3
