word	F
,	21
et	5
in	5
de	4
.	3
caprasii	3
sancti	3
uicariam	3
cum	2
curato	2
deo	2
dicta	2
diecesis	2
domini	2
ecclesia	2
ecclesie	2
nos	2
parrochiali	2
parrochialis	2
perpetuam	2
quod	2
successoribus	2
suo	2
tamen	2
uolentes	2
;	1
a	1
ad	1
anime	1
anno	1
archiepiscopus	1
attendentes	1
augmentum	1
autissiodorensis	1
bituricensis	1
biturigis	1
bonis	1
charitate	1
cogitans	1
collatio	1
concedentes	1
confouere	1
consilio	1
cultus	1
curatum	1
dante	1
datum	1
dictam	1
die	1
discretus	1
diuina	1
donatione	1
eadem	1
eamdem	1
eidem	1
etiam	1
eumdem	1
facimus	1
fruetur	1
fundandi	1
fundare	1
fundatori	1
honesto	1
humana	1
imperpetuum	1
impertimur	1
instituendi	1
instituere	1
intelleximus	1
iure	1
laudabili	1
licentiam	1
ligerim	1
martii	1
memorate	1
mensis	1
millesimo	1
ministratis	1
nobis	1
nominatio	1
nona	1
nostre	1
nostris	1
nostro	1
notum	1
nouo	1
permissione	1
perpetuo	1
pertineat	1
petrus	1
postmodum	1
predicte	1
prefato	1
premissa	1
premissorum	1
presentatio	1
presentium	1
priori	1
proponat	1
proposito	1
prout	1
quamdiu	1
que	1
rector	1
religioso	1
reseruata	1
rogerius	1
saluo	1
salute	1
sano	1
secundo	1
semel	1
seu	1
sexagesimo	1
sibi	1
sigillo	1
sua	1
sub	1
successori	1
sue	1
sufficienti	1
suis	1
super	1
tantum	1
tenore	1
testimonium	1
trecentesimo	1
uelit	1
uero	1
uicarie	1
uicariorum	1
uico	1
uir	1
uiro	1
uita	1
unam	1
uniuersis	1
usus	1
