word	F
,	50
et	40
de	26
dit	13
du	13
.	11
la	11
le	11
que	10
a	9
en	8
prey	8
nous	7
ont	7
au	6
les	6
dite	5
diz	5
guillaume	5
piece	5
pourtier	5
cause	4
ce	4
es	4
lettres	4
monsigneur	4
par	4
part	4
parties	4
cisteaulx	3
comme	3
des	3
dites	3
duc	3
esteuenote	3
fait	3
il	3
lieu	3
notre	3
ou	3
profit	3
religieux	3
sur	3
auons	2
bien	2
bourgoingne	2
ces	2
cy	2
dautre	2
dessuz	2
donnees	2
dune	2
est	2
femme	2
feu	2
leaulment	2
legey	2
leur	2
leuure	2
monastere	2
nom	2
pour	2
pourterie	2
presentes	2
propre	2
qui	2
quil	2
si	2
tenir	2
uillers	2
une	2
abbe	1
achetee	1
acomplir	1
acquise	1
ad	1
amis	1
appartenir	1
appartient	1
appui	1
arraraiges	1
assise	1
auant	1
aucuns	1
aultrement	1
baillie	1
bone	1
cenz	1
ceulz	1
chanoines	1
chapelle	1
charrey	1
cheualier	1
cognoissassiens	1
comdampnons	1
commil	1
communs	1
consanti	1
conseiller	1
consentement	1
contenu	1
contraire	1
contre	1
costantin	1
court	1
couuent	1
dan	1
debat	1
declairons	1
declaration	1
deliuree	1
descors	1
despans	1
dessoubz	1
deuant	1
diion	1
disanz	1
disoit	1
doit	1
donnerent	1
drehue	1
entre	1
escriptes	1
esleuz	1
este	1
estoit	1
estre	1
faisons	1
faites	1
faittes	1
fenissessiens	1
filz	1
finaige	1
flories	1
foy	1
grace	1
gre	1
groselier	1
heritaige	1
heu	1
honeste	1
iamais	1
icelle	1
iehan	1
incontinent	1
ioce	1
lan	1
laultre	1
li	1
licenciez	1
lon	1
loys	1
maintenans	1
maintenoit	1
mardi	1
mare	1
marie	1
meuz	1
mil	1
mis	1
moingne	1
nan	1
ne	1
nicole	1
noble	1
non	1
noz	1
ordonnons	1
ourront	1
paieront	1
partie	1
pasques	1
penetery	1
persone	1
phelize	1
plain	1
plue	1
plus	1
possident	1
pres	1
presence	1
proffit	1
promis	1
pronunceons	1
pronuntiation	1
proues	1
puissance	1
quant	1
quinze	1
rapport	1
religieulx	1
religieuse	1
restitueront	1
riens	1
sa	1
saallees	1
salut	1
sauoir	1
seel	1
seelx	1
selon	1
sentantions	1
ses	1
soit	1
soixante	1
suerre	1
suffisanmant	1
tant	1
temps	1
tenu	1
terminessiens	1
tesmoingnaige	1
tesmoins	1
thiebault	1
tienent	1
tiltre	1
tout	1
touz	1
tresoriers	1
trois	1
ualantigney	1
uenir	1
uerront	1
uertu	1
uoluntey	1
uoulu	1
