word	F
,	307
.	147
et	117
;	66
in	63
s	49
i	31
que	30
cum	28
ad	27
appendariam	20
pro	20
ut	20
[	17
]	17
mansos	17
qui	17
ac	16
dei	16
appendarias	14
ii	14
eius	13
omnibus	12
aut	11
mansum	11
nec	11
uel	11
de	10
domino	9
ecclesie	9
michi	9
non	9
quod	9
honore	8
iiii	8
sancti	8
si	8
apostolorum	7
ego	7
est	7
etiam	7
ex	7
iii	7
ipsi	6
monachi	6
per	6
sancte	6
u	6
unam	6
atque	5
cunctis	5
deo	5
hec	5
me	5
misericordiam	5
omnium	5
quam	5
res	5
sibi	5
sunt	5
dono	4
episcopus	4
fieri	4
his	4
hoc	4
ibi	4
ibidem	4
idem	4
ipsa	4
ita	4
mansionem	4
meis	4
neque	4
nisi	4
nostris	4
omni	4
petri	4
quisquam	4
quoque	4
rebus	4
scilicet	4
se	4
siue	4
suo	4
terra	4
terre	4
uero	4
uicecomitis	4
uidelicet	4
uineis	4
:	3
a	3
ab	3
agere	3
campis	3
christi	3
comes	3
contra	3
creatori	3
cuncta	3
curtem	3
eis	3
fuerint	3
habeant	3
hanc	3
illius	3
illo	3
integritate	3
ipsam	3
ipsorum	3
ipsum	3
mansiones	3
mea	3
modo	3
monte	3
nomine	3
nostrorum	3
nullum	3
omnes	3
omnia	3
omnipotentis	3
peccator	3
pertinentibus	3
posse	3
potestate	3
pratis	3
propria	3
quidem	3
quos	3
rectorem	3
reddo	3
sacerdos	3
sanctis	3
sancto	3
sanctorum	3
secundum	3
sed	3
seruorum	3
seu	3
siluis	3
sit	3
soli	3
statu	3
sub	3
subscripsit	3
uinea	3
uite	3
abiron	2
acfredo	2
acfredus	2
actum	2
alicuius	2
aliquid	2
aliquis	2
alter	2
amodo	2
amore	2
anime	2
anno	2
apostolis	2
aquis	2
auctoritatem	2
autem	2
benedicti	2
calme	2
celsinanicas	2
christum	2
coloni	2
comitatu	2
comitis	2
concessit	2
constituti	2
constructam	2
corde	2
cultum	2
cupiunt	2
curam	2
dathan	2
decursibus	2
dedit	2
deprecor	2
deum	2
deus	2
dignatus	2
dominatione	2
domini	2
dominum	2
dominus	2
dum	2
duntaxat	2
dux	2
ea	2
eadem	2
ecclesiam	2
ecclesiis	2
eiusdem	2
eorum	2
exitibus	2
farinariis	2
fiat	2
fidei	2
fidelibus	2
guilelmi	2
harum	2
iam	2
idus	2
iesum	2
illa	2
illis	2
incultum	2
incurrat	2
indignus	2
inferre	2
insertum	2
interrogati	2
ipso	2
item	2
iuliani	2
iuxta	2
largiri	2
loci	2
maiestatis	2
mansis	2
manu	2
meam	2
mei	2
meo	2
mortalium	2
ne	2
necnon	2
nominis	2
nostra	2
nostro	2
nostrum	2
notum	2
obtineat	2
omnino	2
partem	2
pauli	2
paulo	2
persoluant	2
placuit	2
pontifex	2
post	2
potestatis	2
presumat	2
primum	2
principum	2
propinquis	2
quamuis	2
quantum	2
quibus	2
quin	2
quinque	2
quis	2
regulam	2
reliquum	2
rotberti	2
salute	2
scripsi	2
sedis	2
semper	2
serui	2
seruitio	2
sexus	2
sicut	2
sig	2
signum	2
sint	2
siquidem	2
subscripsi	2
sui	2
suis	2
super	2
superius	2
suum	2
talia	2
tam	2
temporibus	2
teneatur	2
teotberti	2
testamento	2
uidetur	2
uilla	2
uiuant	2
utriusque	2
widonis	2
xii	2
abba	1
abbatem	1
abbatis	1
absit	1
absorbuit	1
accepistis	1
accipiam	1
accipiat	1
accusati	1
acfredi	1
achedei	1
acris	1
actio	1
adalardus	1
adalbertus	1
adalindis	1
adeo	1
adfuit	1
adherent	1
adhuc	1
aditoris	1
aditus	1
administrantibus	1
adorent	1
aduenis	1
aimardi	1
ainardi	1
aldegaudus	1
alicui	1
alienetis	1
aliorum	1
aliqua	1
aliquam	1
aliquantulum	1
aliquem	1
aliter	1
aliud	1
alium	1
alteram	1
amblardi	1
ambronense	1
ameni	1
amicis	1
amorem	1
anania	1
ancillis	1
angelicis	1
anima	1
animabus	1
animarum	1
animo	1
antiocho	1
apendiciis	1
aperto	1
apostoli	1
apostolicam	1
apostolice	1
appetus	1
apud	1
aquarum	1
aquitanie	1
aquitanorum	1
archiclauum	1
archiepiscopus	1
arcius	1
ardore	1
aribaldus	1
arimandi	1
armandus	1
armanni	1
arnaldi	1
aruernico	1
asinario	1
aspicere	1
aspicit	1
atsonis	1
atto	1
auane	1
auctoritate	1
auferat	1
auri	1
austorgii	1
auunculis	1
balfredus	1
baseni	1
beati	1
bene	1
benedicto	1
benedictus	1
beneficiet	1
bermundi	1
bernardi	1
bernardo	1
bernardus	1
bernonis	1
bertrani	1
biturice	1
biturigensis	1
bodonis	1
bonis	1
brando	1
brenaco	1
briuatense	1
briuatensis	1
broilum	1
bufaria	1
calidas	1
calliditate	1
calumniam	1
cancellarii	1
canonicam	1
canonicos	1
capella	1
capellis	1
carello	1
cariniaco	1
caritatis	1
cartulam	1
casam	1
castello	1
casum	1
catholice	1
causa	1
celestis	1
centum	1
cernentibus	1
ceteris	1
christiani	1
christianorum	1
circa	1
ciuitatis	1
clauso	1
clausum	1
clementer	1
clementia	1
clementiam	1
clerici	1
clugniaci	1
clugniaco	1
clugniacum	1
coactus	1
coercitus	1
cogente	1
cognitionem	1
cognoscat	1
com	1
commanencium	1
compage	1
concedat	1
concesserit	1
concinnanda	1
concluse	1
concussionem	1
condaminas	1
condicione	1
congregati	1
congregatos	1
congregentur	1
congressio	1
congruentius	1
conlata	1
conrocio	1
considerans	1
considerantibus	1
consortio	1
constituat	1
constituo	1
construatur	1
constructis	1
consulit	1
consummationem	1
contempnere	1
contemptores	1
contestor	1
continentur	1
continue	1
contradictione	1
contradictorem	1
conuersatio	1
corpore	1
corporis	1
corporum	1
cortile	1
cotidie	1
creauit	1
crediderunt	1
credo	1
crioso	1
cristi	1
criziloni	1
cruciatibus	1
cuiuslibet	1
cunebertus	1
cupiens	1
curtes	1
dagbertus	1
dalmatii	1
damnacionis	1
dampnacionem	1
dampnationis	1
data	1
decanus	1
dederit	1
defensione	1
defensionem	1
defensores	1
defunctorum	1
deglutiuit	1
dehonestauerunt	1
deleat	1
demergantur	1
deputati	1
desiderio	1
detinere	1
deuote	1
dicit	1
dicti	1
dictis	1
die	1
diebus	1
diem	1
dies	1
digesta	1
dignetur	1
direptionem	1
dirigantur	1
discessum	1
dispensacio	1
distractatores	1
distrahat	1
distringere	1
ditibus	1
diuina	1
diuinus	1
dixerunt	1
domicilium	1
dominantium	1
dominetur	1
dominicatam	1
domum	1
domus	1
donatio	1
duabus	1
ducis	1
duplicem	1
duxi	1
eam	1
eamicos	1
eandem	1
earum	1
easdem	1
ecclesia	1
ecclesiarum	1
edificent	1
edificetur	1
ediuicie	1
effectum	1
effectus	1
egresibus	1
ei	1
eidem	1
eiustorum	1
electionem	1
elegerunt	1
eligere	1
emendauerint	1
emolumentum	1
eo	1
eodem	1
eos	1
erarium	1
esse	1
estimo	1
etatem	1
eternis	1
euangeliste	1
euasit	1
euenire	1
eum	1
eundem	1
excreuisse	1
exibeatur	1
exigat	1
existat	1
exorent	1
expendisse	1
experiatur	1
expetant	1
expetatur	1
expostulent	1
exquirant	1
exsoluat	1
extraneis	1
faciam	1
faciant	1
facinorum	1
facultatum	1
famulari	1
farinarios	1
fastibus	1
fecit	1
fexouatas	1
fide	1
fideles	1
fideliter	1
filia	1
filium	1
filius	1
finiam	1
firmare	1
firmari	1
firmaui	1
firmiorem	1
firmitas	1
flectant	1
fortassis	1
forte	1
fragilitatis	1
franci	1
fratribus	1
fratrum	1
frequentetur	1
frustrata	1
future	1
futuris	1
futurorum	1
futurum	1
gadlindis	1
garricia	1
gaubertus	1
gaudeam	1
gausbertus	1
gauzfredi	1
genestogile	1
genetricis	1
genitore	1
genitoris	1
genitrice	1
genitricis	1
genu	1
geraldi	1
gerardi	1
gigniaco	1
girardus	1
girbaldi	1
girberti	1
gloriosi	1
gondrico	1
gotbranni	1
greci	1
grimberti	1
guaracco	1
guarino	1
gubernare	1
gubernatorem	1
gubernentur	1
gubernetur	1
guidbertus	1
guilelmo	1
guillelmus	1
guntardi	1
habeat	1
habere	1
hac	1
heliodoro	1
heracli	1
heredibus	1
hilari	1
hominum	1
hore	1
hugonis	1
huic	1
huius	1
huiusmodi	1
humane	1
humanis	1
humiliter	1
ideoque	1
igitur	1
ihesu	1
illos	1
illud	1
illum	1
immanitate	1
immo	1
improbis	1
impune	1
inclitis	1
inconcussa	1
increpati	1
inculcans	1
inde	1
indefessas	1
indictione	1
indigentibus	1
indignissimo	1
indiuidue	1
indominicatam	1
indominicato	1
indominicatum	1
infantes	1
infelicissimus	1
inferni	1
infernus	1
infideles	1
ingelberga	1
ingelberge	1
ingilbaldus	1
inhabitauerint	1
inhonestum	1
inibeatur	1
inibi	1
iniustum	1
inpediantur	1
inperciar	1
inquirendum	1
inseri	1
intencione	1
inter	1
intercessores	1
interiit	1
intimo	1
intulerit	1
inuadat	1
inuasores	1
inuiolata	1
inuocent	1
iohannis	1
ipsas	1
ipse	1
ipsis	1
ipsius	1
iram	1
isingerii	1
ismidonis	1
isnardi	1
iuda	1
iude	1
iudicaria	1
iudiciaria	1
iudicii	1
iudicium	1
iugo	1
iuncto	1
iure	1
iuris	1
iussit	1
iustificatori	1
iusto	1
iustos	1
karolo	1
karolum	1
larga	1
laudes	1
legem	1
leotaldi	1
